user_id,orig_row,M2ID,M2FAMNUM,answered
5388,4639,16005.0,120096.0,137
5389,1173,11526.0,100629.0,25
5390,5938,17682.0,120661.0,169
5391,50,10066.0,100031.0,170
5392,2875,13678.0,101524.0,171
5393,2783,13559.0,120688.0,17
5394,2531,13247.0,101337.0,137
5395,2238,12862.0,101182.0,175
5396,1477,11912.0,120269.0,156
5397,5759,17447.0,110381.0,177
5398,2190,12801.0,101157.0,165
5399,5388,16961.0,102809.0,21
5400,6902,18937.0,110204.0,172
5401,215,10278.0,110060.0,173
5402,4560,15899.0,102385.0,166
5403,5264,16796.0,102743.0,170
5404,5026,16503.0,120639.0,187
5405,5093,16590.0,102660.0,164
5406,4595,15946.0,120502.0,159
5407,3515,14527.0,110257.0,175
5408,1852,12385.0,120804.0,174
5409,4703,16094.0,120832.0,162
5410,6545,18475.0,110489.0,177
5411,941,11205.0,100503.0,148
5412,3011,13856.0,101595.0,26
5413,4556,15891.0,120217.0,134
5414,2868,13667.0,120698.0,180
5415,886,11141.0,110362.0,22
5416,1837,12367.0,100979.0,174
5417,3950,15113.0,120792.0,177
5418,5379,16951.0,110047.0,178
5419,1267,11641.0,100676.0,202
5420,1742,12241.0,120852.0,170
5421,4156,15387.0,120564.0,182
5422,4734,16130.0,120172.0,165
5423,6651,18615.0,110503.0,127
5424,2880,13684.0,101528.0,177
5425,2559,13282.0,110182.0,146
5426,6215,18038.0,103231.0,189
5427,5724,17401.0,120575.0,183
5428,421,10534.0,110525.0,121
5429,3464,14465.0,110249.0,181
5430,2896,13705.0,120857.0,109
5431,5819,17526.0,103034.0,183
5432,1001,11290.0,100531.0,149
5433,2700,13456.0,101431.0,175
5434,4601,15954.0,102407.0,157
5435,4600,15953.0,102406.0,157
5436,4804,16217.0,102518.0,28
5437,491,10615.0,100262.0,184
5438,4557,15892.0,102383.0,175
5439,1065,11371.0,110017.0,165
5440,3052,13918.0,110214.0,138
5441,791,11014.0,110424.0,184
5442,3537,14560.0,110260.0,191
5443,5873,17597.0,120458.0,186
5444,699,10886.0,110049.0,160
5445,5933,17677.0,103093.0,156
5446,549,10691.0,100296.0,176
5447,3885,15027.0,110290.0,182
5448,1250,11622.0,120810.0,169
5449,3066,13935.0,120629.0,24
5450,2088,12667.0,101106.0,21
5451,5448,17038.0,102841.0,154
5452,5454,17045.0,120596.0,147
5453,3496,14504.0,110254.0,177
5454,2560,13283.0,101348.0,138
5455,778,10992.0,100412.0,30
5456,3407,14376.0,101792.0,133
5457,3266,14196.0,110232.0,170
5458,3715,14802.0,101941.0,142
5459,2776,13548.0,120027.0,153
5460,3389,14352.0,120686.0,185
5461,1871,12408.0,120768.0,156
5462,3699,14778.0,101931.0,28
5463,3523,14544.0,110259.0,152
5464,1761,12263.0,100939.0,143
5465,4516,15837.0,102364.0,131
5466,5332,16892.0,120695.0,166
5467,5795,17493.0,103021.0,129
5468,6249,18086.0,120308.0,170
5469,6024,17784.0,103132.0,120
5470,3524,14545.0,120405.0,167
5471,4959,16416.0,102596.0,187
5472,4141,15367.0,102161.0,187
5473,5593,17230.0,102912.0,175
5474,2415,13091.0,120356.0,116
5475,4346,15627.0,120788.0,178
5476,4893,16334.0,102563.0,21
5477,3120,14003.0,101654.0,114
5478,2663,13410.0,120663.0,128
5479,4492,15808.0,102353.0,29
5480,5937,17681.0,120737.0,118
5481,5186,16698.0,102706.0,134
5482,5114,16613.0,102673.0,173
5483,2252,12880.0,110126.0,135
5484,1033,11334.0,110207.0,168
5485,538,10678.0,120309.0,180
5486,1215,11578.0,110367.0,187
5487,4983,16449.0,102609.0,192
5488,2638,13379.0,110124.0,122
5489,661,10832.0,100357.0,199
5490,602,10758.0,100325.0,140
5491,3633,14690.0,110275.0,149
5492,4016,15206.0,102092.0,178
5493,884,11139.0,110160.0,140
5494,3492,14500.0,110109.0,125
5495,3290,14225.0,101736.0,171
5496,3923,15076.0,120264.0,172
5497,498,10623.0,110034.0,142
5498,255,10335.0,100133.0,20
5499,5270,16808.0,102749.0,163
5500,3752,14856.0,101961.0,179
5501,6217,18040.0,103232.0,113
5502,4271,15532.0,120403.0,183
5503,6448,18348.0,120951.0,166
5504,7049,19123.0,103688.0,174
5505,5038,16521.0,102635.0,171
5506,1814,12333.0,110129.0,187
5507,4127,15346.0,102152.0,168
5508,3702,14782.0,120442.0,180
5509,893,11149.0,120468.0,173
5510,4863,16293.0,120431.0,172
5511,4204,15449.0,102200.0,186
5512,6956,19002.0,103641.0,159
5513,3672,14745.0,101916.0,168
5514,3901,15046.0,102041.0,162
5515,6940,18982.0,103632.0,199
5516,931,11191.0,120846.0,178
5517,4309,15580.0,102255.0,185
5518,3448,14443.0,110248.0,119
5519,1038,11340.0,100551.0,189
5520,429,10543.0,110088.0,167
5521,2173,12779.0,120096.0,185
5522,1427,11847.0,120056.0,119
5523,129,10171.0,120369.0,187
5524,2652,13394.0,101406.0,195
5525,4823,16241.0,120312.0,111
5526,6823,18840.0,103573.0,148
5527,2934,13753.0,101557.0,150
5528,121,10157.0,120283.0,191
5529,1079,11395.0,120877.0,167
5530,5955,17705.0,120478.0,22
5531,5415,16996.0,110316.0,185
5532,900,11157.0,100483.0,152
5533,1429,11849.0,100762.0,176
5534,5680,17340.0,102960.0,154
5535,5590,17226.0,102911.0,192
5536,1064,11370.0,120323.0,140
5537,1185,11538.0,100636.0,124
5538,6372,18251.0,103324.0,162
5539,23,10028.0,100015.0,120
5540,4882,16320.0,120509.0,191
5541,6414,18307.0,110524.0,156
5542,5784,17480.0,110422.0,180
5543,1908,12454.0,120517.0,169
5544,1769,12272.0,120369.0,184
5545,4803,16214.0,110490.0,169
5546,1697,12184.0,100909.0,178
5547,4540,15870.0,110334.0,162
5548,6263,18104.0,103259.0,132
5549,1681,12160.0,100898.0,182
5550,4625,15984.0,120098.0,136
5551,1031,11332.0,120032.0,170
5552,1995,12561.0,110134.0,139
5553,6623,18576.0,103460.0,184
5554,6770,18767.0,103544.0,128
5555,174,10228.0,100094.0,125
5556,4891,16331.0,102561.0,192
5557,7107,19193.0,110529.0,180
5558,5256,16786.0,120128.0,156
5559,6275,18122.0,120159.0,182
5560,5429,17012.0,102829.0,175
5561,750,10959.0,110227.0,172
5562,5996,17752.0,103117.0,137
5563,1000,11289.0,100530.0,197
5564,1554,12008.0,120031.0,198
5565,2260,12891.0,101195.0,162
5566,3261,14190.0,101721.0,185
5567,6792,18796.0,103556.0,176
5568,2938,13759.0,110047.0,180
5569,5282,16824.0,120061.0,157
5570,4460,15768.0,120382.0,181
5571,3009,13853.0,120327.0,186
5572,813,11046.0,110063.0,120
5573,2971,13800.0,101575.0,117
5574,1934,12486.0,110139.0,178
5575,3642,14703.0,120136.0,176
5576,3632,14689.0,101890.0,163
5577,1779,12287.0,100951.0,162
5578,6207,18026.0,103227.0,29
5579,268,10350.0,100144.0,175
5580,2291,12927.0,101213.0,129
5581,3343,14291.0,110427.0,171
5582,5043,16529.0,110297.0,166
5583,4008,15195.0,102088.0,161
5584,811,11044.0,100429.0,180
5585,5365,16933.0,110324.0,184
5586,6345,18219.0,110372.0,169
5587,1265,11638.0,100675.0,157
5588,4811,16224.0,102521.0,177
5589,3433,14414.0,101809.0,185
5590,4425,15727.0,102316.0,154
5591,5492,17095.0,110416.0,130
5592,3039,13899.0,110211.0,178
5593,6917,18956.0,103619.0,202
5594,3183,14088.0,120423.0,189
5595,6289,18142.0,103274.0,170
5596,4403,15701.0,120687.0,139
5597,5773,17466.0,103010.0,22
5598,796,11022.0,100421.0,180
5599,951,11219.0,100508.0,174
5600,4035,15229.0,120648.0,137
5601,2493,13198.0,110179.0,181
5602,304,10393.0,100161.0,183
5603,371,10472.0,120067.0,141
5604,1145,11490.0,100615.0,169
5605,955,11224.0,110074.0,174
5606,3344,14292.0,101764.0,175
5607,5318,16875.0,120162.0,135
5608,2475,13172.0,120508.0,114
5609,3803,14921.0,101990.0,174
5610,5205,16722.0,120161.0,166
5611,517,10648.0,120173.0,152
5612,5985,17740.0,110468.0,133
5613,1813,12332.0,120606.0,187
5614,4997,16468.0,102617.0,191
5615,2687,13438.0,120249.0,155
5616,4599,15952.0,102405.0,165
5617,5075,16570.0,110377.0,178
5618,205,10265.0,100110.0,152
5619,3862,15000.0,102017.0,179
5620,1915,12463.0,101016.0,18
5621,5528,17146.0,120779.0,174
5622,887,11142.0,120680.0,163
5623,3043,13904.0,110212.0,145
5624,5230,16751.0,120311.0,160
5625,3121,14004.0,101655.0,189
5626,6960,19008.0,120082.0,181
5627,2147,12746.0,120486.0,175
5628,5948,17695.0,120368.0,198
5629,6437,18334.0,103354.0,26
5630,3019,13867.0,110014.0,188
5631,6915,18954.0,103618.0,178
5632,1012,11308.0,110037.0,178
5633,4395,15689.0,120185.0,171
5634,6649,18613.0,103473.0,142
5635,114,10148.0,120956.0,128
5636,3232,14154.0,110087.0,122
5637,739,10941.0,120210.0,170
5638,2996,13832.0,101587.0,172
5639,4565,15905.0,120427.0,173
5640,3255,14184.0,101717.0,166
5641,5783,17479.0,103013.0,20
5642,5540,17161.0,110420.0,197
5643,6503,18418.0,110497.0,188
5644,1153,11502.0,100618.0,185
5645,6885,18914.0,103603.0,176
5646,3836,14967.0,120419.0,18
5647,943,11208.0,110233.0,170
5648,2774,13546.0,101473.0,184
5649,5663,17318.0,102953.0,54
5650,3947,15109.0,120391.0,163
5651,2105,12687.0,110119.0,165
5652,1347,11748.0,100720.0,23
5653,2232,12855.0,120213.0,164
5654,4110,15324.0,120905.0,176
5655,4348,15629.0,102275.0,169
5656,2997,13833.0,101588.0,182
5657,6268,18109.0,110225.0,174
5658,1082,11399.0,120318.0,135
5659,1644,12116.0,120169.0,171
5660,1438,11860.0,110140.0,166
5661,5861,17575.0,103055.0,189
5662,2676,13425.0,120956.0,165
5663,2417,13093.0,110169.0,194
5664,738,10939.0,120900.0,172
5665,1076,11389.0,100574.0,169
5666,7018,19082.0,110522.0,175
5667,4747,16146.0,120606.0,152
5668,273,10355.0,100146.0,28
5669,3611,14662.0,120952.0,120
5670,2530,13246.0,101336.0,139
5671,322,10415.0,100167.0,158
5672,5294,16841.0,110401.0,173
5673,6946,18989.0,103635.0,168
5674,795,11021.0,100420.0,165
5675,5146,16652.0,102687.0,190
5676,1120,11454.0,120841.0,178
5677,5577,17211.0,110349.0,179
5678,5400,16975.0,120204.0,112
5679,5552,17181.0,110134.0,182
5680,2053,12625.0,101092.0,165
5681,5086,16583.0,120784.0,144
5682,6514,18431.0,103394.0,186
5683,5215,16733.0,102718.0,134
5684,1794,12307.0,110290.0,15
5685,2886,13692.0,101533.0,173
5686,4973,16436.0,110312.0,169
5687,6837,18855.0,103580.0,122
5688,2344,12996.0,101242.0,24
5689,4069,15271.0,102127.0,163
5690,4967,16426.0,110281.0,127
5691,401,10510.0,110163.0,21
5692,5618,17260.0,102928.0,165
5693,5747,17434.0,120026.0,104
5694,66,10093.0,110388.0,164
5695,2248,12875.0,120559.0,184
5696,6690,18665.0,103500.0,184
5697,5392,16966.0,102811.0,172
5698,179,10234.0,110370.0,170
5699,2418,13094.0,120892.0,186
5700,2423,13103.0,120869.0,158
5701,4708,16101.0,102465.0,21
5702,7055,19130.0,120947.0,23
5703,4685,16069.0,120826.0,175
5704,3124,14007.0,120277.0,161
5705,1943,12496.0,120513.0,116
5706,6408,18299.0,120547.0,163
5707,3958,15122.0,110142.0,161
5708,3151,14047.0,110220.0,193
5709,6434,18331.0,120697.0,135
5710,2474,13171.0,110027.0,177
5711,3742,14841.0,101956.0,178
5712,2048,12618.0,110272.0,171
5713,5655,17310.0,102947.0,105
5714,3475,14477.0,120438.0,154
5715,6991,19047.0,103657.0,142
5716,2450,13137.0,120469.0,136
5717,4813,16226.0,110023.0,177
5718,2830,13615.0,101499.0,103
5719,3618,14671.0,101886.0,148
5720,605,10761.0,120129.0,183
5721,1294,11674.0,100693.0,162
5722,4477,15790.0,110325.0,141
5723,5550,17179.0,102889.0,174
5724,2356,13013.0,101247.0,22
5725,3811,14930.0,101995.0,191
5726,6681,18654.0,103495.0,24
5727,5462,17054.0,102850.0,24
5728,2091,12671.0,101109.0,182
5729,3764,14869.0,101971.0,24
5730,2080,12657.0,120019.0,176
5731,6617,18570.0,103454.0,176
5732,3777,14888.0,110328.0,109
5733,1902,12447.0,120142.0,168
5734,1172,11525.0,100628.0,121
5735,4777,16182.0,102508.0,171
5736,4076,15280.0,120056.0,134
5737,1972,12536.0,101049.0,142
5738,5596,17234.0,120563.0,186
5739,5076,16572.0,110378.0,129
5740,6561,18501.0,103419.0,159
5741,4992,16463.0,102615.0,21
5742,646,10809.0,100348.0,18
5743,1434,11855.0,110253.0,156
5744,1392,11808.0,120626.0,178
5745,1475,11909.0,100792.0,25
5746,5585,17220.0,102909.0,28
5747,6213,18035.0,103229.0,128
5748,3375,14331.0,101780.0,137
5749,6392,18278.0,103334.0,175
5750,2000,12567.0,101063.0,162
5751,1192,11547.0,100637.0,183
5752,3528,14549.0,120120.0,202
5753,3070,13939.0,101625.0,181
5754,2936,13757.0,110204.0,177
5755,2403,13075.0,101275.0,152
5756,459,10580.0,120683.0,127
5757,2657,13402.0,120676.0,180
5758,376,10479.0,110217.0,169
5759,6310,18172.0,103285.0,88
5760,2453,13140.0,120373.0,183
5761,5685,17347.0,110247.0,169
5762,6763,18759.0,110282.0,142
5763,3634,14692.0,101891.0,175
5764,6090,17867.0,120127.0,21
5765,5191,16704.0,102709.0,136
5766,6793,18797.0,110505.0,145
5767,3555,14589.0,101862.0,181
5768,740,10944.0,120593.0,131
5769,6087,17863.0,103167.0,22
5770,2354,13010.0,110168.0,179
5771,5606,17246.0,102919.0,149
5772,5170,16681.0,102697.0,181
5773,1923,12473.0,101021.0,191
5774,560,10704.0,100302.0,24
5775,5058,16549.0,102647.0,191
5776,294,10382.0,100154.0,194
5777,4432,15736.0,102321.0,179
5778,3997,15177.0,120047.0,181
5779,6367,18244.0,110521.0,108
5780,2594,13323.0,101371.0,166
5781,7023,19088.0,103676.0,23
5782,4371,15657.0,102289.0,168
5783,5524,17140.0,102878.0,137
5784,2691,13445.0,101427.0,183
5785,657,10826.0,100354.0,183
5786,6850,18871.0,103584.0,158
5787,3256,14185.0,101718.0,183
5788,5674,17334.0,120860.0,19
5789,5105,16604.0,102668.0,110
5790,2773,13545.0,101472.0,160
5791,6864,18889.0,103589.0,187
5792,3846,14980.0,102010.0,123
5793,612,10769.0,100330.0,168
5794,1264,11637.0,100674.0,177
5795,6459,18361.0,103365.0,173
5796,3358,14311.0,110237.0,159
5797,1180,11533.0,100633.0,23
5798,125,10164.0,100068.0,161
5799,3743,14843.0,101957.0,190
5800,4308,15579.0,120813.0,169
5801,816,11050.0,120932.0,186
5802,3606,14655.0,101882.0,182
5803,822,11056.0,100437.0,186
5804,2719,13483.0,101441.0,164
5805,4834,16255.0,110355.0,164
5806,4114,15329.0,120797.0,113
5807,6073,17843.0,120859.0,21
5808,303,10392.0,100160.0,195
5809,4057,15255.0,110354.0,194
5810,1246,11618.0,100664.0,173
5811,5341,16904.0,120412.0,112
5812,5436,17020.0,102833.0,183
5813,3162,14060.0,110164.0,188
5814,3123,14006.0,120265.0,177
5815,5777,17470.0,120909.0,170
5816,6810,18823.0,110158.0,141
5817,2606,13337.0,120137.0,165
5818,357,10458.0,100192.0,143
5819,3365,14319.0,120379.0,150
5820,1913,12460.0,101015.0,164
5821,6351,18228.0,103310.0,166
5822,4684,16067.0,110366.0,173
5823,1956,12512.0,101040.0,150
5824,7104,19189.0,103713.0,20
5825,1545,11998.0,110112.0,170
5826,2636,13377.0,101398.0,25
5827,6425,18321.0,110039.0,181
5828,3090,13963.0,120660.0,120
5829,4451,15755.0,120803.0,121
5830,6014,17774.0,103126.0,132
5831,2723,13487.0,101444.0,178
5832,2827,13612.0,101498.0,144
5833,3967,15136.0,102072.0,118
5834,4412,15712.0,110166.0,17
5835,3658,14726.0,120395.0,173
5836,1217,11580.0,100650.0,175
5837,4011,15201.0,102089.0,166
5838,6549,18482.0,120473.0,128
5839,4750,16149.0,120436.0,173
5840,4808,16221.0,102519.0,181
5841,2445,13131.0,110009.0,178
5842,2317,12959.0,120856.0,175
5843,6190,18002.0,120248.0,170
5844,2188,12799.0,110083.0,17
5845,4159,15390.0,102172.0,144
5846,2784,13560.0,101478.0,173
5847,3399,14366.0,110242.0,180
5848,6439,18336.0,110477.0,179
5849,571,10719.0,100308.0,143
5850,1118,11451.0,100597.0,189
5851,4163,15395.0,120030.0,168
5852,4910,16353.0,102572.0,164
5853,1561,12016.0,110279.0,173
5854,3142,14034.0,101665.0,170
5855,1184,11537.0,100635.0,180
5856,4515,15836.0,102363.0,157
5857,3741,14840.0,101955.0,171
5858,1996,12562.0,110358.0,167
5859,3868,15007.0,102022.0,111
5860,3952,15115.0,120114.0,175
5861,3403,14371.0,120025.0,177
5862,2239,12863.0,101183.0,136
5863,5778,17471.0,103012.0,180
5864,4168,15403.0,102177.0,155
5865,2390,13060.0,101266.0,126
5866,4082,15287.0,120216.0,141
5867,1261,11634.0,100672.0,170
5868,5306,16860.0,110359.0,179
5869,962,11235.0,120865.0,19
5870,3780,14893.0,101979.0,169
5871,929,11187.0,120009.0,129
5872,6435,18332.0,103353.0,132
5873,763,10972.0,110307.0,158
5874,3342,14290.0,120529.0,18
5875,4524,15848.0,102369.0,147
5876,112,10146.0,110402.0,174
5877,4512,15833.0,120567.0,123
5878,2545,13264.0,120967.0,177
5879,1297,11677.0,100695.0,165
5880,5814,17521.0,120245.0,184
5881,1960,12518.0,120703.0,181
5882,4987,16455.0,102612.0,144
5883,5161,16667.0,102692.0,177
5884,236,10308.0,100127.0,168
5885,6397,18285.0,103339.0,171
5886,3970,15139.0,120526.0,188
5887,5720,17396.0,102981.0,181
5888,6664,18633.0,103484.0,195
5889,2359,13016.0,101250.0,182
5890,1073,11384.0,100572.0,23
5891,4499,15817.0,120495.0,145
5892,7012,19073.0,120008.0,173
5893,6637,18594.0,103467.0,175
5894,422,10536.0,100225.0,108
5895,3621,14675.0,110272.0,175
5896,5123,16624.0,102677.0,146
5897,4083,15288.0,102134.0,190
5898,5100,16599.0,102665.0,171
5899,2963,13790.0,110207.0,127
5900,4247,15506.0,110312.0,152
5901,1536,11989.0,110024.0,136
5902,444,10560.0,100236.0,149
5903,3385,14345.0,101783.0,138
5904,3784,14898.0,101982.0,129
5905,4444,15748.0,102326.0,177
5906,5387,16960.0,120566.0,158
5907,9,10011.0,110475.0,138
5908,4215,15463.0,120953.0,174
5909,3311,14247.0,101747.0,27
5910,949,11216.0,110337.0,17
5911,2648,13390.0,110185.0,149
5912,2067,12643.0,110446.0,173
5913,2576,13300.0,110194.0,149
5914,721,10917.0,100383.0,171
5915,3725,14818.0,101949.0,163
5916,300,10389.0,120005.0,176
5917,4506,15824.0,120966.0,172
5918,3280,14211.0,101730.0,91
5919,5427,17010.0,120408.0,112
5920,2361,13019.0,120446.0,184
5921,4058,15257.0,102120.0,181
5922,5682,17342.0,120938.0,135
5923,6570,18513.0,103426.0,127
5924,2701,13457.0,120870.0,127
5925,1317,11705.0,100705.0,21
5926,856,11102.0,110194.0,129
5927,5489,17090.0,110415.0,156
5928,2630,13369.0,120756.0,168
5929,2730,13494.0,101449.0,203
5930,6486,18395.0,120518.0,178
5931,2850,13642.0,101513.0,171
5932,3850,14986.0,110406.0,17
5933,747,10953.0,100395.0,170
5934,6055,17820.0,110442.0,182
5935,5200,16715.0,120844.0,22
5936,6312,18176.0,110512.0,119
5937,4795,16203.0,102516.0,166
5938,1486,11924.0,100797.0,21
5939,7073,19154.0,110243.0,20
5940,6455,18356.0,120076.0,164
5941,5337,16899.0,102781.0,170
5942,4251,15510.0,110504.0,182
5943,3854,14991.0,102013.0,165
5944,1435,11856.0,100766.0,128
5945,6261,18102.0,103258.0,183
5946,6814,18829.0,110506.0,177
5947,2207,12823.0,101164.0,187
5948,5507,17117.0,102870.0,140
5949,169,10222.0,110151.0,165
5950,4809,16222.0,110351.0,125
5951,4712,16106.0,110346.0,172
5952,5523,17138.0,110418.0,124
5953,6829,18847.0,103576.0,24
5954,748,10956.0,110380.0,177
5955,211,10272.0,100112.0,137
5956,2051,12623.0,101090.0,28
5957,7052,19126.0,103690.0,180
5958,6260,18100.0,110487.0,172
5959,3539,14562.0,101853.0,178
5960,6984,19038.0,103654.0,129
5961,4899,16341.0,110197.0,179
5962,658,10828.0,100355.0,119
5963,3586,14631.0,120674.0,136
5964,4045,15242.0,102110.0,130
5965,4423,15725.0,120379.0,17
5966,4099,15309.0,102141.0,182
5967,2230,12852.0,120831.0,190
5968,3297,14233.0,110007.0,133
5969,5732,17411.0,120210.0,181
5970,2491,13192.0,101316.0,174
5971,5641,17290.0,102939.0,173
5972,3839,14971.0,102006.0,170
5973,1018,11317.0,110079.0,170
5974,3597,14643.0,101877.0,180
5975,2364,13025.0,120940.0,171
5976,6471,18377.0,110501.0,169
5977,6716,18702.0,120276.0,161
5978,6884,18912.0,103602.0,160
5979,1359,11766.0,110101.0,185
5980,488,10612.0,110249.0,180
5981,7008,19069.0,103668.0,182
5982,1165,11516.0,100624.0,174
5983,2176,12782.0,101152.0,174
5984,1220,11584.0,100653.0,188
5985,5305,16859.0,102765.0,124
5986,1841,12371.0,110154.0,17
5987,4461,15769.0,102335.0,193
5988,940,11203.0,100502.0,23
5989,6406,18297.0,103344.0,179
5990,1620,12087.0,110118.0,165
5991,5416,16997.0,102824.0,188
5992,4831,16251.0,102532.0,149
5993,5120,16621.0,102675.0,165
5994,6020,17780.0,103130.0,165
5995,1912,12459.0,101014.0,176
5996,6636,18593.0,110495.0,169
5997,583,10733.0,120474.0,169
5998,3719,14808.0,101944.0,189
5999,5758,17446.0,110427.0,177
6000,2316,12957.0,120759.0,169
6001,5791,17487.0,120647.0,178
6002,2360,13017.0,120556.0,161
6003,1896,12438.0,120426.0,115
6004,267,10349.0,100143.0,149
6005,2385,13055.0,120202.0,160
6006,3849,14985.0,102012.0,124
6007,4864,16294.0,120437.0,172
6008,5647,17298.0,102943.0,176
6009,6034,17796.0,103138.0,140
6010,3346,14295.0,120916.0,178
6011,21,10025.0,110246.0,167
6012,1282,11658.0,100686.0,173
6013,614,10771.0,120558.0,124
6014,4521,15843.0,102368.0,176
6015,1423,11843.0,110392.0,123
6016,1964,12525.0,120495.0,183
6017,1286,11664.0,100689.0,24
6018,665,10838.0,110043.0,137
6019,5410,16989.0,120863.0,171
6020,2167,12772.0,110374.0,124
6021,6979,19033.0,103651.0,179
6022,5124,16626.0,110384.0,176
6023,1702,12191.0,120110.0,173
6024,812,11045.0,100430.0,25
6025,4994,16465.0,120864.0,177
6026,493,10617.0,100264.0,192
6027,5087,16584.0,110140.0,165
6028,4658,16030.0,102440.0,182
6029,2501,13208.0,101322.0,137
6030,3512,14523.0,101843.0,166
6031,4821,16238.0,102525.0,186
6032,2435,13117.0,101289.0,141
6033,3626,14682.0,101888.0,140
6034,3690,14767.0,101927.0,181
6035,6329,18199.0,103295.0,135
6036,4280,15544.0,102241.0,196
6037,1848,12378.0,110355.0,166
6038,7038,19108.0,120017.0,144
6039,6155,17954.0,110202.0,155
6040,6519,18439.0,103396.0,99
6041,3409,14381.0,101793.0,196
6042,4571,15915.0,110337.0,161
6043,970,11244.0,100514.0,173
6044,2033,12601.0,101081.0,178
6045,697,10884.0,110048.0,154
6046,6466,18370.0,120003.0,183
6047,4610,15964.0,102410.0,178
6048,1222,11586.0,120393.0,129
6049,1242,11612.0,120549.0,126
6050,439,10555.0,100234.0,183
6051,5623,17265.0,110373.0,124
6052,5156,16662.0,102689.0,197
6053,4726,16121.0,120536.0,178
6054,606,10762.0,120700.0,165
6055,4028,15220.0,102099.0,157
6056,3282,14213.0,101732.0,26
6057,535,10672.0,100289.0,23
6058,934,11194.0,100498.0,20
6059,3913,15061.0,110500.0,107
6060,2068,12644.0,120287.0,191
6061,420,10533.0,100224.0,131
6062,1510,11958.0,120411.0,167
6063,2791,13569.0,110047.0,21
6064,3608,14657.0,120646.0,144
6065,3921,15074.0,102054.0,190
6066,3845,14979.0,110389.0,174
6067,2329,12976.0,120026.0,164
6068,4702,16093.0,102462.0,132
6069,100,10131.0,100055.0,146
6070,840,11083.0,100449.0,157
6071,4021,15212.0,110503.0,117
6072,5225,16746.0,110396.0,143
6073,6252,18091.0,103252.0,27
6074,5713,17388.0,102977.0,135
6075,2393,13064.0,101269.0,142
6076,4533,15859.0,110293.0,189
6077,446,10562.0,100238.0,163
6078,372,10475.0,120178.0,160
6079,2247,12874.0,101187.0,189
6080,1036,11338.0,100549.0,188
6081,6299,18154.0,120927.0,20
6082,5800,17501.0,103024.0,132
6083,115,10149.0,100064.0,127
6084,2476,13173.0,101307.0,135
6085,6574,18517.0,120612.0,188
6086,2956,13781.0,101567.0,191
6087,1863,12397.0,110216.0,19
6088,2426,13106.0,120489.0,19
6089,1590,12048.0,110496.0,160
6090,823,11057.0,120239.0,171
6091,2318,12960.0,101226.0,185
6092,4888,16327.0,102559.0,178
6093,4297,15566.0,120596.0,157
6094,4829,16249.0,102531.0,134
6095,5935,17679.0,103094.0,172
6096,2265,12897.0,110039.0,191
6097,3966,15134.0,102071.0,165
6098,6050,17814.0,103148.0,175
6099,1772,12275.0,120326.0,170
6100,6785,18786.0,103553.0,195
6101,1516,11965.0,110432.0,176
6102,5653,17308.0,110426.0,132
6103,4389,15679.0,102300.0,20
6104,6085,17861.0,103166.0,146
6105,979,11259.0,110076.0,124
6106,6983,19037.0,110503.0,131
6107,1577,12033.0,120941.0,113
6108,5908,17644.0,103077.0,149
6109,988,11273.0,100523.0,160
6110,1888,12430.0,110451.0,170
6111,6934,18975.0,120642.0,179
6112,2511,13221.0,101327.0,173
6113,2219,12836.0,110427.0,147
6114,3717,14805.0,110282.0,152
6115,5757,17445.0,103001.0,165
6116,2882,13686.0,101530.0,134
6117,2709,13470.0,101434.0,156
6118,6772,18770.0,103545.0,174
6119,6110,17890.0,120367.0,169
6120,3485,14492.0,110253.0,119
6121,2816,13598.0,120773.0,130
6122,4349,15630.0,110316.0,187
6123,4534,15861.0,110205.0,119
6124,6451,18351.0,103362.0,190
6125,3023,13875.0,110122.0,183
6126,4764,16166.0,102499.0,163
6127,5439,17025.0,110420.0,176
6128,2508,13218.0,120021.0,131
6129,1993,12559.0,110225.0,155
6130,5667,17322.0,120781.0,139
6131,6305,18163.0,110470.0,178
6132,1815,12334.0,100968.0,21
6133,2410,13083.0,120724.0,166
6134,762,10971.0,100401.0,178
6135,141,10186.0,100075.0,172
6136,3671,14742.0,120876.0,165
6137,4020,15211.0,102095.0,192
6138,5831,17540.0,103041.0,183
6139,5291,16837.0,120588.0,132
6140,3900,15045.0,102040.0,22
6141,6222,18047.0,103236.0,185
6142,1968,12531.0,120378.0,182
6143,4548,15882.0,102378.0,175
6144,6632,18589.0,103465.0,26
6145,6584,18529.0,103434.0,136
6146,5898,17627.0,103073.0,172
6147,1977,12541.0,110141.0,187
6148,6878,18904.0,103599.0,166
6149,1565,12021.0,110025.0,109
6150,4232,15484.0,120371.0,190
6151,83,10110.0,120062.0,176
6152,4553,15888.0,102382.0,169
6153,2263,12894.0,110216.0,172
6154,6563,18503.0,120428.0,174
6155,4883,16322.0,120630.0,171
6156,2290,12926.0,110161.0,198
6157,2788,13566.0,110226.0,172
6158,2116,12705.0,120154.0,16
6159,2906,13717.0,101542.0,125
6160,1737,12236.0,100927.0,140
6161,3994,15172.0,120689.0,136
6162,1489,11930.0,110106.0,149
6163,2662,13409.0,101411.0,22
6164,6744,18736.0,120524.0,192
6165,235,10307.0,100126.0,189
6166,2755,13524.0,101461.0,157
6167,6755,18747.0,103536.0,190
6168,5473,17071.0,102854.0,180
6169,4999,16471.0,102618.0,20
